Date,Time,Market Regime,Confidence Score,Transition Threshold Score
2024-01-08,14:10:00,Sideways_Low_Vol,0.765,0.420
2024-01-08,14:15:00,Breakout_Mode,0.715,0.612
2024-01-08,14:20:00,Breakout_Mode,0.728,0.565
2024-01-08,14:25:00,Sideways_Low_Vol,0.719,0.604
2024-01-08,14:30:00,Bearish_Linear_Decay,0.930,0.588
2024-01-08,14:35:00,Bullish_Vol_Expansion,0.820,0.668
2024-01-08,14:40:00,Bearish_Panic,0.723,0.473
2024-01-08,14:45:00,Sideways_Decay,0.906,0.378
2024-01-08,14:50:00,Bullish_Vol_Expansion,0.659,0.444
2024-01-08,14:55:00,Vol_Crush,0.859,0.511
2024-01-08,15:00:00,Bearish_Panic,0.685,0.671
2024-01-08,15:05:00,Breakout_Mode,0.767,0.490
2024-01-08,15:10:00,Bearish_Vol_Expansion,0.939,0.650
2024-01-08,15:15:00,Sideways_Violent,0.614,0.486
2024-01-08,15:20:00,Bearish_Linear_Decay,0.922,0.495
2024-01-08,15:25:00,Bullish_Vol_Expansion,0.650,0.412
2024-01-08,15:30:00,Vol_Crush,0.823,0.728
2024-01-09,09:15:00,Bullish_Grind,0.713,0.688
2024-01-09,09:20:00,Bullish_Linear_Decay,0.645,0.460
2024-01-09,09:25:00,Bullish_Linear_Decay,0.653,0.509
2024-01-09,09:30:00,Bullish_Grind,0.831,0.588
2024-01-09,09:35:00,Expiry_Pinning,0.808,0.447
2024-01-09,09:40:00,Bullish_Linear_Decay,0.756,0.642
2024-01-09,09:45:00,Bearish_Vol_Expansion,0.649,0.573
2024-01-09,09:50:00,Sideways_Violent,0.671,0.367
2024-01-09,09:55:00,Bearish_Vol_Expansion,0.808,0.701
2024-01-09,10:00:00,Bullish_Vol_Expansion,0.774,0.419
2024-01-09,10:05:00,Bearish_Linear_Decay,0.818,0.555
2024-01-09,10:10:00,Vol_Crush,0.854,0.724
2024-01-09,10:15:00,Bullish_Grind,0.892,0.740
2024-01-09,10:20:00,Bearish_Linear_Decay,0.942,0.417
2024-01-09,10:25:00,Expiry_Pinning,0.796,0.562
2024-01-09,10:30:00,Bearish_Panic,0.658,0.489
2024-01-09,10:35:00,Expiry_Pinning,0.694,0.684
2024-01-09,10:40:00,Vol_Crush,0.646,0.362
2024-01-09,10:45:00,Bearish_Panic,0.712,0.369
2024-01-09,10:50:00,Breakout_Mode,0.669,0.665
2024-01-09,10:55:00,Sideways_Decay,0.738,0.565
2024-01-09,11:00:00,Sideways_Violent,0.935,0.625
2024-01-09,11:05:00,Bullish_Grind,0.939,0.373
2024-01-09,11:10:00,Sideways_Violent,0.689,0.486
2024-01-09,11:15:00,Bullish_Grind,0.689,0.378
2024-01-09,11:20:00,Bullish_Linear_Decay,0.797,0.646
2024-01-09,11:25:00,Sideways_Decay,0.914,0.492
2024-01-09,11:30:00,Bearish_Panic,0.715,0.525
2024-01-09,11:35:00,Sideways_Decay,0.934,0.449
2024-01-09,11:40:00,Bearish_Panic,0.816,0.749
2024-01-09,11:45:00,Vol_Crush,0.763,0.391
2024-01-09,11:50:00,Bullish_Vol_Expansion,0.808,0.366
2024-01-09,11:55:00,Sideways_Violent,0.926,0.522
2024-01-09,12:00:00,Bullish_Linear_Decay,0.732,0.377
2024-01-09,12:05:00,Bullish_Vol_Expansion,0.852,0.607
2024-01-09,12:10:00,Sideways_Violent,0.645,0.380
2024-01-09,12:15:00,Breakout_Mode,0.740,0.389
2024-01-09,12:20:00,Bullish_Vol_Expansion,0.655,0.415
2024-01-09,12:25:00,Sideways_Violent,0.631,0.735
2024-01-09,12:30:00,Expiry_Pinning,0.946,0.619
2024-01-09,12:35:00,Bullish_Linear_Decay,0.870,0.723
2024-01-09,12:40:00,Vol_Crush,0.898,0.560
2024-01-09,12:45:00,Bearish_Linear_Decay,0.727,0.511
2024-01-09,12:50:00,Vol_Crush,0.789,0.598
2024-01-09,12:55:00,Sideways_Violent,0.849,0.591
2024-01-09,13:00:00,Sideways_Violent,0.678,0.742
2024-01-09,13:05:00,Bullish_Linear_Decay,0.683,0.655
2024-01-09,13:10:00,Bearish_Panic,0.839,0.428
2024-01-09,13:15:00,Vol_Crush,0.771,0.459
2024-01-09,13:20:00,Vol_Crush,0.794,0.600
2024-01-09,13:25:00,Bullish_Linear_Decay,0.880,0.405
2024-01-09,13:30:00,Bearish_Panic,0.760,0.710
2024-01-09,13:35:00,Breakout_Mode,0.837,0.707
2024-01-09,13:40:00,Bearish_Panic,0.739,0.510
2024-01-09,13:45:00,Breakout_Mode,0.930,0.486
2024-01-09,13:50:00,Expiry_Pinning,0.744,0.683
2024-01-09,13:55:00,Sideways_Decay,0.652,0.649
2024-01-09,14:00:00,Bullish_Vol_Expansion,0.945,0.679
2024-01-09,14:05:00,Expiry_Pinning,0.775,0.515
2024-01-09,14:10:00,Sideways_Decay,0.701,0.660
2024-01-09,14:15:00,Bearish_Panic,0.852,0.531
2024-01-09,14:20:00,Bullish_Linear_Decay,0.707,0.659
2024-01-09,14:25:00,Sideways_Violent,0.819,0.596
2024-01-09,14:30:00,Bearish_Vol_Expansion,0.720,0.606
2024-01-09,14:35:00,Sideways_Violent,0.690,0.507
2024-01-09,14:40:00,Sideways_Low_Vol,0.853,0.361
2024-01-09,14:45:00,Bearish_Panic,0.856,0.712
2024-01-09,14:50:00,Sideways_Violent,0.750,0.505
2024-01-09,14:55:00,Vol_Crush,0.814,0.601
2024-01-09,15:00:00,Sideways_Violent,0.882,0.431
2024-01-09,15:05:00,Sideways_Violent,0.740,0.376
2024-01-09,15:10:00,Sideways_Low_Vol,0.612,0.510
2024-01-09,15:15:00,Vol_Crush,0.778,0.535
2024-01-09,15:20:00,Breakout_Mode,0.601,0.508
2024-01-09,15:25:00,Expiry_Pinning,0.727,0.425
2024-01-09,15:30:00,Vol_Crush,0.771,0.671
2024-01-10,09:15:00,Vol_Crush,0.679,0.502
2024-01-10,09:20:00,Bullish_Linear_Decay,0.833,0.693
2024-01-10,09:25:00,Bullish_Grind,0.691,0.680
2024-01-10,09:30:00,Sideways_Decay,0.737,0.462
2024-01-10,09:35:00,Bearish_Vol_Expansion,0.860,0.702
2024-01-10,09:40:00,Bullish_Grind,0.617,0.619
2024-01-10,09:45:00,Vol_Crush,0.815,0.567
2024-01-10,09:50:00,Bullish_Linear_Decay,0.787,0.614
2024-01-10,09:55:00,Bearish_Panic,0.698,0.612
2024-01-10,10:00:00,Bullish_Linear_Decay,0.873,0.535
2024-01-10,10:05:00,Bearish_Panic,0.803,0.443
2024-01-10,10:10:00,Bullish_Grind,0.614,0.598
2024-01-10,10:15:00,Bullish_Vol_Expansion,0.664,0.364
2024-01-10,10:20:00,Bullish_Grind,0.848,0.352
2024-01-10,10:25:00,Sideways_Decay,0.773,0.683
2024-01-10,10:30:00,Breakout_Mode,0.684,0.707
2024-01-10,10:35:00,Bearish_Vol_Expansion,0.825,0.420
2024-01-10,10:40:00,Expiry_Pinning,0.821,0.367
2024-01-10,10:45:00,Sideways_Decay,0.916,0.528
2024-01-10,10:50:00,Bearish_Linear_Decay,0.899,0.362
2024-01-10,10:55:00,Bullish_Vol_Expansion,0.853,0.643
2024-01-10,11:00:00,Bullish_Grind,0.658,0.539
2024-01-10,11:05:00,Expiry_Pinning,0.795,0.475
2024-01-10,11:10:00,Vol_Crush,0.802,0.416
2024-01-10,11:15:00,Vol_Crush,0.798,0.652
2024-01-10,11:20:00,Bearish_Vol_Expansion,0.790,0.362
2024-01-10,11:25:00,Sideways_Decay,0.856,0.485
2024-01-10,11:30:00,Expiry_Pinning,0.877,0.607
2024-01-10,11:35:00,Sideways_Decay,0.759,0.415
2024-01-10,11:40:00,Sideways_Decay,0.723,0.565
2024-01-10,11:45:00,Breakout_Mode,0.684,0.666
2024-01-10,11:50:00,Bearish_Linear_Decay,0.839,0.429
2024-01-10,11:55:00,Sideways_Decay,0.683,0.531
2024-01-10,12:00:00,Bullish_Linear_Decay,0.760,0.452
2024-01-10,12:05:00,Expiry_Pinning,0.903,0.606
2024-01-10,12:10:00,Bullish_Grind,0.764,0.667
2024-01-10,12:15:00,Bullish_Vol_Expansion,0.856,0.598
2024-01-10,12:20:00,Expiry_Pinning,0.914,0.446
2024-01-10,12:25:00,Bullish_Grind,0.857,0.468
2024-01-10,12:30:00,Bearish_Linear_Decay,0.869,0.641
2024-01-10,12:35:00,Expiry_Pinning,0.830,0.498
2024-01-10,12:40:00,Bearish_Vol_Expansion,0.912,0.725
2024-01-10,12:45:00,Sideways_Decay,0.764,0.600
2024-01-10,12:50:00,Vol_Crush,0.631,0.374
2024-01-10,12:55:00,Sideways_Decay,0.925,0.634
2024-01-10,13:00:00,Sideways_Low_Vol,0.686,0.395
2024-01-10,13:05:00,Bullish_Grind,0.810,0.700
2024-01-10,13:10:00,Breakout_Mode,0.674,0.690
2024-01-10,13:15:00,Breakout_Mode,0.632,0.718
2024-01-10,13:20:00,Bullish_Grind,0.669,0.738
2024-01-10,13:25:00,Sideways_Decay,0.629,0.659
2024-01-10,13:30:00,Bearish_Linear_Decay,0.936,0.570
2024-01-10,13:35:00,Sideways_Violent,0.679,0.645
2024-01-10,13:40:00,Bearish_Panic,0.821,0.603
2024-01-10,13:45:00,Bearish_Vol_Expansion,0.948,0.565
2024-01-10,13:50:00,Sideways_Decay,0.934,0.732
2024-01-10,13:55:00,Expiry_Pinning,0.647,0.448
2024-01-10,14:00:00,Sideways_Low_Vol,0.827,0.598
2024-01-10,14:05:00,Sideways_Decay,0.755,0.511
2024-01-10,14:10:00,Bearish_Vol_Expansion,0.692,0.534
2024-01-10,14:15:00,Bullish_Linear_Decay,0.772,0.654
2024-01-10,14:20:00,Bullish_Vol_Expansion,0.789,0.566
2024-01-10,14:25:00,Bearish_Vol_Expansion,0.710,0.621
2024-01-10,14:30:00,Sideways_Decay,0.873,0.685
2024-01-10,14:35:00,Vol_Crush,0.704,0.614
2024-01-10,14:40:00,Bullish_Vol_Expansion,0.917,0.709
2024-01-10,14:45:00,Sideways_Low_Vol,0.942,0.598
2024-01-10,14:50:00,Vol_Crush,0.687,0.548
2024-01-10,14:55:00,Bearish_Linear_Decay,0.871,0.363
2024-01-10,15:00:00,Bullish_Vol_Expansion,0.662,0.395
2024-01-10,15:05:00,Bullish_Vol_Expansion,0.930,0.496
2024-01-10,15:10:00,Sideways_Violent,0.672,0.447
2024-01-10,15:15:00,Sideways_Decay,0.788,0.676
2024-01-10,15:20:00,Bullish_Vol_Expansion,0.633,0.428
2024-01-10,15:25:00,Expiry_Pinning,0.927,0.382
2024-01-10,15:30:00,Bullish_Vol_Expansion,0.913,0.368
2024-01-11,09:15:00,Bullish_Linear_Decay,0.699,0.631
2024-01-11,09:20:00,Bearish_Vol_Expansion,0.828,0.744
2024-01-11,09:25:00,Bullish_Vol_Expansion,0.904,0.423
2024-01-11,09:30:00,Vol_Crush,0.894,0.530
2024-01-11,09:35:00,Expiry_Pinning,0.707,0.564
2024-01-11,09:40:00,Expiry_Pinning,0.662,0.451
2024-01-11,09:45:00,Sideways_Violent,0.753,0.492
2024-01-11,09:50:00,Breakout_Mode,0.651,0.700
2024-01-11,09:55:00,Sideways_Low_Vol,0.669,0.491
2024-01-11,10:00:00,Expiry_Pinning,0.648,0.379
2024-01-11,10:05:00,Bullish_Linear_Decay,0.704,0.689
2024-01-11,10:10:00,Expiry_Pinning,0.767,0.606
2024-01-11,10:15:00,Sideways_Decay,0.716,0.739
2024-01-11,10:20:00,Vol_Crush,0.819,0.633
2024-01-11,10:25:00,Expiry_Pinning,0.689,0.639
2024-01-11,10:30:00,Sideways_Low_Vol,0.867,0.419
2024-01-11,10:35:00,Bearish_Linear_Decay,0.832,0.493
2024-01-11,10:40:00,Bullish_Vol_Expansion,0.758,0.584
2024-01-11,10:45:00,Sideways_Low_Vol,0.830,0.443
2024-01-11,10:50:00,Bearish_Linear_Decay,0.908,0.382
2024-01-11,10:55:00,Bullish_Vol_Expansion,0.716,0.363
2024-01-11,11:00:00,Bullish_Vol_Expansion,0.883,0.654
2024-01-11,11:05:00,Bullish_Vol_Expansion,0.871,0.545
2024-01-11,11:10:00,Sideways_Low_Vol,0.811,0.506
2024-01-11,11:15:00,Sideways_Decay,0.777,0.723
2024-01-11,11:20:00,Sideways_Violent,0.941,0.595
2024-01-11,11:25:00,Bullish_Grind,0.777,0.509
2024-01-11,11:30:00,Bullish_Vol_Expansion,0.739,0.403
2024-01-11,11:35:00,Bullish_Vol_Expansion,0.825,0.599
2024-01-11,11:40:00,Bearish_Linear_Decay,0.849,0.648
2024-01-11,11:45:00,Bullish_Vol_Expansion,0.802,0.647
2024-01-11,11:50:00,Bearish_Panic,0.650,0.668
2024-01-11,11:55:00,Sideways_Violent,0.913,0.403
2024-01-11,12:00:00,Bearish_Vol_Expansion,0.796,0.495
2024-01-11,12:05:00,Bearish_Linear_Decay,0.895,0.432
2024-01-11,12:10:00,Bullish_Vol_Expansion,0.658,0.529
2024-01-11,12:15:00,Breakout_Mode,0.880,0.408
2024-01-11,12:20:00,Bullish_Grind,0.653,0.410
2024-01-11,12:25:00,Expiry_Pinning,0.895,0.383
2024-01-11,12:30:00,Bullish_Linear_Decay,0.705,0.400
2024-01-11,12:35:00,Sideways_Decay,0.884,0.604
2024-01-11,12:40:00,Vol_Crush,0.731,0.732
2024-01-11,12:45:00,Vol_Crush,0.829,0.659
2024-01-11,12:50:00,Vol_Crush,0.620,0.356
2024-01-11,12:55:00,Breakout_Mode,0.737,0.731
2024-01-11,13:00:00,Expiry_Pinning,0.885,0.439
2024-01-11,13:05:00,Bullish_Grind,0.817,0.464
2024-01-11,13:10:00,Bullish_Linear_Decay,0.624,0.542
2024-01-11,13:15:00,Bearish_Vol_Expansion,0.660,0.744
2024-01-11,13:20:00,Sideways_Low_Vol,0.941,0.733
2024-01-11,13:25:00,Expiry_Pinning,0.847,0.400
2024-01-11,13:30:00,Expiry_Pinning,0.790,0.616
2024-01-11,13:35:00,Vol_Crush,0.872,0.725
2024-01-11,13:40:00,Expiry_Pinning,0.609,0.530
2024-01-11,13:45:00,Expiry_Pinning,0.790,0.403
2024-01-11,13:50:00,Sideways_Violent,0.722,0.699
2024-01-11,13:55:00,Sideways_Decay,0.708,0.550
2024-01-11,14:00:00,Bearish_Panic,0.787,0.571
2024-01-11,14:05:00,Bullish_Vol_Expansion,0.821,0.443
2024-01-11,14:10:00,Expiry_Pinning,0.846,0.667
2024-01-11,14:15:00,Bullish_Linear_Decay,0.811,0.511
2024-01-11,14:20:00,Bearish_Panic,0.904,0.399
2024-01-11,14:25:00,Expiry_Pinning,0.867,0.497
2024-01-11,14:30:00,Sideways_Low_Vol,0.736,0.724
2024-01-11,14:35:00,Bearish_Vol_Expansion,0.876,0.495
2024-01-11,14:40:00,Sideways_Low_Vol,0.619,0.369
2024-01-11,14:45:00,Sideways_Low_Vol,0.809,0.746
2024-01-11,14:50:00,Breakout_Mode,0.851,0.413
2024-01-11,14:55:00,Bullish_Vol_Expansion,0.754,0.670
2024-01-11,15:00:00,Sideways_Violent,0.713,0.638
2024-01-11,15:05:00,Sideways_Low_Vol,0.646,0.531
2024-01-11,15:10:00,Sideways_Decay,0.756,0.497
2024-01-11,15:15:00,Vol_Crush,0.841,0.546
2024-01-11,15:20:00,Breakout_Mode,0.911,0.533
2024-01-11,15:25:00,Bearish_Vol_Expansion,0.653,0.385
2024-01-11,15:30:00,Bearish_Panic,0.928,0.485
2024-01-12,09:15:00,Sideways_Violent,0.724,0.358
2024-01-12,09:20:00,Bearish_Linear_Decay,0.708,0.480
2024-01-12,09:25:00,Expiry_Pinning,0.807,0.548
2024-01-12,09:30:00,Breakout_Mode,0.814,0.394
2024-01-12,09:35:00,Expiry_Pinning,0.893,0.579
2024-01-12,09:40:00,Vol_Crush,0.833,0.428
2024-01-12,09:45:00,Vol_Crush,0.911,0.413
2024-01-12,09:50:00,Sideways_Low_Vol,0.827,0.453
2024-01-12,09:55:00,Bearish_Vol_Expansion,0.934,0.401
2024-01-12,10:00:00,Sideways_Violent,0.776,0.660
2024-01-12,10:05:00,Bullish_Vol_Expansion,0.939,0.592
2024-01-12,10:10:00,Bullish_Vol_Expansion,0.723,0.620
2024-01-12,10:15:00,Sideways_Decay,0.817,0.625
2024-01-12,10:20:00,Sideways_Decay,0.650,0.638
2024-01-12,10:25:00,Bearish_Panic,0.610,0.480
2024-01-12,10:30:00,Breakout_Mode,0.756,0.448
2024-01-12,10:35:00,Expiry_Pinning,0.921,0.512
2024-01-12,10:40:00,Sideways_Decay,0.675,0.524
2024-01-12,10:45:00,Sideways_Low_Vol,0.810,0.720
2024-01-12,10:50:00,Bullish_Grind,0.856,0.628
2024-01-12,10:55:00,Vol_Crush,0.869,0.384
2024-01-12,11:00:00,Breakout_Mode,0.921,0.447
2024-01-12,11:05:00,Bullish_Vol_Expansion,0.849,0.500
2024-01-12,11:10:00,Sideways_Low_Vol,0.928,0.747
2024-01-12,11:15:00,Bearish_Linear_Decay,0.759,0.476
2024-01-12,11:20:00,Bearish_Vol_Expansion,0.903,0.431
2024-01-12,11:25:00,Vol_Crush,0.711,0.555
2024-01-12,11:30:00,Bullish_Linear_Decay,0.926,0.587
2024-01-12,11:35:00,Sideways_Low_Vol,0.701,0.491
2024-01-12,11:40:00,Bullish_Grind,0.811,0.578
2024-01-12,11:45:00,Sideways_Violent,0.662,0.735
2024-01-12,11:50:00,Bearish_Linear_Decay,0.771,0.640
2024-01-12,11:55:00,Sideways_Low_Vol,0.882,0.375
2024-01-12,12:00:00,Bullish_Grind,0.673,0.477
2024-01-12,12:05:00,Breakout_Mode,0.655,0.434
2024-01-12,12:10:00,Breakout_Mode,0.916,0.691
2024-01-12,12:15:00,Sideways_Decay,0.944,0.412
2024-01-12,12:20:00,Vol_Crush,0.726,0.432
2024-01-12,12:25:00,Bearish_Linear_Decay,0.818,0.487
2024-01-12,12:30:00,Bullish_Grind,0.722,0.720
2024-01-12,12:35:00,Breakout_Mode,0.797,0.457
2024-01-12,12:40:00,Breakout_Mode,0.707,0.636
2024-01-12,12:45:00,Bearish_Vol_Expansion,0.635,0.619
2024-01-12,12:50:00,Breakout_Mode,0.835,0.608
2024-01-12,12:55:00,Sideways_Violent,0.855,0.362
2024-01-12,13:00:00,Bearish_Panic,0.817,0.476
2024-01-12,13:05:00,Sideways_Violent,0.924,0.399
2024-01-12,13:10:00,Sideways_Low_Vol,0.676,0.493
2024-01-12,13:15:00,Sideways_Low_Vol,0.640,0.408
2024-01-12,13:20:00,Sideways_Violent,0.689,0.743
2024-01-12,13:25:00,Bearish_Vol_Expansion,0.745,0.680
2024-01-12,13:30:00,Bearish_Vol_Expansion,0.624,0.640
2024-01-12,13:35:00,Expiry_Pinning,0.683,0.540
2024-01-12,13:40:00,Expiry_Pinning,0.643,0.407
2024-01-12,13:45:00,Sideways_Decay,0.735,0.581
2024-01-12,13:50:00,Bullish_Vol_Expansion,0.776,0.749
2024-01-12,13:55:00,Bullish_Vol_Expansion,0.898,0.611
2024-01-12,14:00:00,Sideways_Violent,0.625,0.733
2024-01-12,14:05:00,Sideways_Decay,0.713,0.368
2024-01-12,14:10:00,Expiry_Pinning,0.683,0.482
2024-01-12,14:15:00,Bullish_Vol_Expansion,0.857,0.440
2024-01-12,14:20:00,Sideways_Violent,0.911,0.684
2024-01-12,14:25:00,Bearish_Vol_Expansion,0.817,0.739
2024-01-12,14:30:00,Bullish_Linear_Decay,0.869,0.485
2024-01-12,14:35:00,Bullish_Grind,0.717,0.581
2024-01-12,14:40:00,Bullish_Linear_Decay,0.767,0.440
2024-01-12,14:45:00,Sideways_Violent,0.830,0.398
2024-01-12,14:50:00,Bullish_Grind,0.784,0.416
2024-01-12,14:55:00,Sideways_Decay,0.875,0.578
2024-01-12,15:00:00,Bearish_Panic,0.871,0.431
2024-01-12,15:05:00,Bearish_Panic,0.932,0.730
2024-01-12,15:10:00,Sideways_Decay,0.655,0.624
2024-01-12,15:15:00,Breakout_Mode,0.918,0.642
2024-01-12,15:20:00,Bullish_Vol_Expansion,0.867,0.526
2024-01-12,15:25:00,Sideways_Low_Vol,0.857,0.459
2024-01-12,15:30:00,Expiry_Pinning,0.812,0.611
2024-01-15,09:15:00,Sideways_Decay,0.734,0.393
2024-01-15,09:20:00,Bearish_Panic,0.713,0.627
2024-01-15,09:25:00,Bearish_Panic,0.817,0.467
2024-01-15,09:30:00,Sideways_Low_Vol,0.754,0.743
2024-01-15,09:35:00,Bullish_Linear_Decay,0.722,0.596
2024-01-15,09:40:00,Sideways_Violent,0.822,0.373
2024-01-15,09:45:00,Bearish_Panic,0.642,0.402
2024-01-15,09:50:00,Bearish_Vol_Expansion,0.676,0.465
2024-01-15,09:55:00,Expiry_Pinning,0.784,0.555
2024-01-15,10:00:00,Vol_Crush,0.712,0.601
2024-01-15,10:05:00,Bullish_Grind,0.798,0.694
2024-01-15,10:10:00,Bullish_Grind,0.884,0.364
2024-01-15,10:15:00,Sideways_Violent,0.620,0.499
2024-01-15,10:20:00,Breakout_Mode,0.675,0.365
2024-01-15,10:25:00,Expiry_Pinning,0.700,0.372
2024-01-15,10:30:00,Sideways_Decay,0.803,0.491
2024-01-15,10:35:00,Sideways_Low_Vol,0.740,0.357
2024-01-15,10:40:00,Sideways_Decay,0.634,0.450
2024-01-15,10:45:00,Expiry_Pinning,0.923,0.353
2024-01-15,10:50:00,Bearish_Linear_Decay,0.653,0.705
2024-01-15,10:55:00,Bullish_Vol_Expansion,0.625,0.640
2024-01-15,11:00:00,Expiry_Pinning,0.813,0.616
2024-01-15,11:05:00,Sideways_Decay,0.923,0.740
2024-01-15,11:10:00,Vol_Crush,0.686,0.660
2024-01-15,11:15:00,Bullish_Grind,0.644,0.568
2024-01-15,11:20:00,Bearish_Vol_Expansion,0.679,0.498
2024-01-15,11:25:00,Bullish_Vol_Expansion,0.765,0.617
2024-01-15,11:30:00,Bullish_Vol_Expansion,0.803,0.539
2024-01-15,11:35:00,Bullish_Vol_Expansion,0.604,0.612
2024-01-15,11:40:00,Bearish_Panic,0.635,0.436
2024-01-15,11:45:00,Breakout_Mode,0.934,0.658
2024-01-15,11:50:00,Bearish_Vol_Expansion,0.817,0.653
2024-01-15,11:55:00,Bullish_Linear_Decay,0.631,0.562
2024-01-15,12:00:00,Bullish_Grind,0.707,0.554
2024-01-15,12:05:00,Sideways_Low_Vol,0.746,0.411
2024-01-15,12:10:00,Sideways_Violent,0.793,0.542
2024-01-15,12:15:00,Bearish_Panic,0.700,0.603
2024-01-15,12:20:00,Vol_Crush,0.800,0.563
2024-01-15,12:25:00,Expiry_Pinning,0.937,0.591
2024-01-15,12:30:00,Bullish_Linear_Decay,0.649,0.360
2024-01-15,12:35:00,Breakout_Mode,0.809,0.658
2024-01-15,12:40:00,Sideways_Decay,0.784,0.565
2024-01-15,12:45:00,Bullish_Grind,0.913,0.412
2024-01-15,12:50:00,Bearish_Linear_Decay,0.665,0.372
2024-01-15,12:55:00,Expiry_Pinning,0.942,0.630
2024-01-15,13:00:00,Sideways_Decay,0.655,0.691
2024-01-15,13:05:00,Sideways_Decay,0.788,0.715
2024-01-15,13:10:00,Bullish_Vol_Expansion,0.759,0.705
2024-01-15,13:15:00,Bullish_Vol_Expansion,0.680,0.352
2024-01-15,13:20:00,Sideways_Low_Vol,0.629,0.381
2024-01-15,13:25:00,Bearish_Panic,0.879,0.385
2024-01-15,13:30:00,Vol_Crush,0.836,0.651
2024-01-15,13:35:00,Expiry_Pinning,0.820,0.645
2024-01-15,13:40:00,Sideways_Violent,0.692,0.365
2024-01-15,13:45:00,Expiry_Pinning,0.933,0.562
2024-01-15,13:50:00,Vol_Crush,0.687,0.643
2024-01-15,13:55:00,Bullish_Vol_Expansion,0.787,0.689
2024-01-15,14:00:00,Vol_Crush,0.901,0.379
2024-01-15,14:05:00,Bullish_Grind,0.640,0.655
2024-01-15,14:10:00,Bullish_Grind,0.863,0.641
2024-01-15,14:15:00,Bullish_Linear_Decay,0.845,0.399
2024-01-15,14:20:00,Vol_Crush,0.880,0.668
2024-01-15,14:25:00,Sideways_Decay,0.632,0.504
2024-01-15,14:30:00,Bullish_Vol_Expansion,0.750,0.387
2024-01-15,14:35:00,Bullish_Grind,0.950,0.575
2024-01-15,14:40:00,Sideways_Low_Vol,0.622,0.631
2024-01-15,14:45:00,Sideways_Decay,0.663,0.733
2024-01-15,14:50:00,Vol_Crush,0.783,0.594
2024-01-15,14:55:00,Bullish_Linear_Decay,0.762,0.496
2024-01-15,15:00:00,Bearish_Panic,0.675,0.581
2024-01-15,15:05:00,Bearish_Vol_Expansion,0.701,0.484
2024-01-15,15:10:00,Sideways_Low_Vol,0.931,0.479
2024-01-15,15:15:00,Sideways_Violent,0.626,0.645
2024-01-15,15:20:00,Breakout_Mode,0.732,0.468
2024-01-15,15:25:00,Sideways_Decay,0.731,0.610
2024-01-15,15:30:00,Bullish_Vol_Expansion,0.888,0.598
2024-01-16,09:15:00,Bullish_Linear_Decay,0.695,0.472
2024-01-16,09:20:00,Bearish_Vol_Expansion,0.780,0.562
2024-01-16,09:25:00,Expiry_Pinning,0.747,0.594
2024-01-16,09:30:00,Vol_Crush,0.627,0.612
2024-01-16,09:35:00,Bullish_Vol_Expansion,0.603,0.510
2024-01-16,09:40:00,Sideways_Violent,0.862,0.626
2024-01-16,09:45:00,Bearish_Linear_Decay,0.848,0.514
2024-01-16,09:50:00,Bullish_Vol_Expansion,0.858,0.739
2024-01-16,09:55:00,Expiry_Pinning,0.626,0.500
2024-01-16,10:00:00,Expiry_Pinning,0.739,0.624
2024-01-16,10:05:00,Bearish_Linear_Decay,0.808,0.556
2024-01-16,10:10:00,Expiry_Pinning,0.930,0.676
2024-01-16,10:15:00,Bullish_Linear_Decay,0.766,0.653
2024-01-16,10:20:00,Breakout_Mode,0.861,0.437
2024-01-16,10:25:00,Bullish_Vol_Expansion,0.637,0.585
2024-01-16,10:30:00,Bullish_Linear_Decay,0.844,0.632
2024-01-16,10:35:00,Bullish_Linear_Decay,0.856,0.515
2024-01-16,10:40:00,Bearish_Vol_Expansion,0.607,0.452
2024-01-16,10:45:00,Expiry_Pinning,0.723,0.381
2024-01-16,10:50:00,Bullish_Linear_Decay,0.607,0.447
2024-01-16,10:55:00,Bearish_Vol_Expansion,0.636,0.649
2024-01-16,11:00:00,Sideways_Decay,0.734,0.668
2024-01-16,11:05:00,Sideways_Violent,0.625,0.437
2024-01-16,11:10:00,Bearish_Vol_Expansion,0.889,0.673
2024-01-16,11:15:00,Bullish_Linear_Decay,0.607,0.517
2024-01-16,11:20:00,Sideways_Violent,0.739,0.382
2024-01-16,11:25:00,Bullish_Grind,0.620,0.603
2024-01-16,11:30:00,Bearish_Linear_Decay,0.815,0.670
2024-01-16,11:35:00,Sideways_Low_Vol,0.737,0.420
2024-01-16,11:40:00,Breakout_Mode,0.803,0.648
2024-01-16,11:45:00,Bullish_Grind,0.641,0.469
2024-01-16,11:50:00,Bullish_Linear_Decay,0.884,0.722
2024-01-16,11:55:00,Bearish_Linear_Decay,0.775,0.499
2024-01-16,12:00:00,Expiry_Pinning,0.945,0.682
2024-01-16,12:05:00,Breakout_Mode,0.604,0.442
2024-01-16,12:10:00,Vol_Crush,0.911,0.360
2024-01-16,12:15:00,Bearish_Panic,0.887,0.718
2024-01-16,12:20:00,Bullish_Linear_Decay,0.727,0.466
2024-01-16,12:25:00,Bearish_Panic,0.687,0.376
2024-01-16,12:30:00,Bearish_Linear_Decay,0.687,0.457
2024-01-16,12:35:00,Expiry_Pinning,0.779,0.550
2024-01-16,12:40:00,Expiry_Pinning,0.867,0.726
2024-01-16,12:45:00,Sideways_Violent,0.861,0.369
2024-01-16,12:50:00,Bearish_Panic,0.616,0.730
